-2.203330005335664143e-01,-6.350172456157799905e-01,5.175303402685288434e-02,-1.644586638971502035e+00,4.247804710278138551e-01,-7.046321122393741643e-01,-4.317877695883748923e-01,-5.971508580642074238e-01,-6.236095644623228518e-01,-2.621112169983113582e-01,1.243163121016124917e+00,-2.188702620658352915e-01,-2.116036847575783753e-01,9.282791216329102646e-01,-3.199409394316536370e-01,-6.258195422033248079e-01,-5.355041604715627956e-01,-3.333333333333338144e-01,-1.005037815259214456e-01,-4.685212856658194092e-01,1.548566515338351213e+00,-1.141253785362796591e-01,-1.624591083221634258e-01,-2.116036847575785418e-01,-9.298135910606150634e-02,-3.385995887898575751e-01,8.092257631201605905e-01,-3.438180661626245582e-01,-2.743516305843686220e-01,-2.328451577118998694e-01,-4.502767381216470910e-01,-2.589848851414053299e-01,2.093947321356351754e+00,-7.086225530892910074e-01,-4.548588261473441863e-01,-5.707517636920408366e-01,3.280166713886051300e-01,-2.116036847575784030e-01,-2.395867539928338008e-01,1.553909310848428982e+00,-5.575494805135855492e-01,-7.018100265975343310e-01,-4.034732923929667536e-01,-3.914237097993412684e-01,-2.294157338705610505e-01,4.730499167912649572e-01,-4.730499167912649017e-01,6.236095644623229628e-01,-3.280166713886049079e-01,-1.529438225803757823e-01,-5.310850045437925937e-01,7.876359377087659430e-01,-4.034732923929670867e-01,8.019928230744427511e-01,-8.019928230744426401e-01,2.041241452319320360e-01,-2.041241452319318417e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.534116501695929280e-01,2.916408078523949343e-01,9.353414198511682542e-01,-7.473063215279701632e-01,4.247804710278138551e-01,-7.046321122393741643e-01,2.315952582337645449e+00,-5.971508580642074238e-01,1.603567451474544381e+00,-2.621112169983113582e-01,-8.043996665398454038e-01,-2.188702620658352915e-01,-2.116036847575783753e-01,9.282791216329102646e-01,-3.199409394316536370e-01,-6.258195422033248079e-01,-5.355041604715627956e-01,-3.333333333333338144e-01,-1.005037815259214456e-01,-4.685212856658194092e-01,-6.457585063961545080e-01,-1.141253785362796591e-01,-1.624591083221634258e-01,-2.116036847575785418e-01,-9.298135910606150634e-02,2.953340857778202100e+00,8.092257631201605905e-01,-3.438180661626245582e-01,-2.743516305843686220e-01,-2.328451577118998694e-01,-4.502767381216470910e-01,-2.589848851414053299e-01,-4.775669329409223396e-01,1.411188503160724750e+00,-4.548588261473441863e-01,-5.707517636920408366e-01,3.280166713886051300e-01,-2.116036847575784030e-01,-2.395867539928338008e-01,-6.435381994422787466e-01,-5.575494805135855492e-01,1.424887023698024224e+00,-4.034732923929667536e-01,-3.914237097993412684e-01,-2.294157338705610505e-01,4.730499167912649572e-01,-4.730499167912649017e-01,6.236095644623229628e-01,-3.280166713886049079e-01,-1.529438225803757823e-01,-5.310850045437925937e-01,7.876359377087659430e-01,-4.034732923929670867e-01,-1.246893951203330575e+00,1.246893951203330575e+00,2.041241452319320360e-01,-2.041241452319318417e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.954967666018731287e-01,-6.630062547345169643e-02,9.353414198511682542e-01,1.047254313359093914e+00,4.247804710278138551e-01,-7.046321122393741643e-01,2.315952582337645449e+00,1.674618710658320797e+00,-6.236095644623228518e-01,-2.621112169983113582e-01,-8.043996665398454038e-01,-2.188702620658352915e-01,-2.116036847575783753e-01,9.282791216329102646e-01,-3.199409394316536370e-01,-6.258195422033248079e-01,-5.355041604715627956e-01,3.000000000000003997e+00,-1.005037815259214456e-01,-4.685212856658194092e-01,-6.457585063961545080e-01,-1.141253785362796591e-01,-1.624591083221634258e-01,-2.116036847575785418e-01,-9.298135910606150634e-02,-3.385995887898575751e-01,-1.235749089530064904e+00,-3.438180661626245582e-01,-2.743516305843686220e-01,-2.328451577118998694e-01,2.220856454125411883e+00,-2.589848851414053299e-01,-4.775669329409223396e-01,-7.086225530892910074e-01,-4.548588261473441863e-01,1.752075181566264739e+00,3.280166713886051300e-01,-2.116036847575784030e-01,-2.395867539928338008e-01,-6.435381994422787466e-01,-5.575494805135855492e-01,-7.018100265975343310e-01,2.478478796128224193e+00,2.554776256432259363e+00,-2.294157338705610505e-01,-2.113941815660965506e+00,-4.730499167912649017e-01,-1.603567451474544603e+00,3.048625534082328059e+00,-1.529438225803757823e-01,-5.310850045437925937e-01,7.876359377087659430e-01,-4.034732923929670867e-01,-1.246893951203330575e+00,1.246893951203330575e+00,2.041241452319320360e-01,-2.041241452319318417e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.358815835143631467e+00,2.665496349373019935e+00,9.353414198511682542e-01,1.499739959155618751e-01,4.247804710278138551e-01,-7.046321122393741643e-01,-4.317877695883748923e-01,-5.971508580642074238e-01,-6.236095644623228518e-01,-2.621112169983113582e-01,1.243163121016124917e+00,-2.188702620658352915e-01,-2.116036847575783753e-01,9.282791216329102646e-01,-3.199409394316536370e-01,-6.258195422033248079e-01,-5.355041604715627956e-01,-3.333333333333338144e-01,-1.005037815259214456e-01,-4.685212856658194092e-01,1.548566515338351213e+00,-1.141253785362796591e-01,-1.624591083221634258e-01,-2.116036847575785418e-01,-9.298135910606150634e-02,-3.385995887898575751e-01,-1.235749089530064904e+00,-3.438180661626245582e-01,-2.743516305843686220e-01,-2.328451577118998694e-01,2.220856454125411883e+00,-2.589848851414053299e-01,-4.775669329409223396e-01,-7.086225530892910074e-01,2.198484326378830289e+00,-5.707517636920408366e-01,3.280166713886051300e-01,-2.116036847575784030e-01,-2.395867539928338008e-01,-6.435381994422787466e-01,-5.575494805135855492e-01,1.424887023698024224e+00,-4.034732923929667536e-01,-3.914237097993412684e-01,4.358898943540659765e+00,-2.113941815660965506e+00,-4.730499167912649017e-01,6.236095644623229628e-01,-3.280166713886049079e-01,-1.529438225803757823e-01,-5.310850045437925937e-01,7.876359377087659430e-01,-4.034732923929670867e-01,-1.246893951203330575e+00,1.246893951203330575e+00,2.041241452319320360e-01,-2.041241452319318417e-01,0.000000000000000000e+00,1.000000000000000000e+00
-2.203330005335664143e-01,1.025966503350530301e+00,-8.318353517974624856e-01,-7.473063215279701632e-01,4.247804710278138551e-01,1.082478317353241293e+00,-4.317877695883748923e-01,-5.971508580642074238e-01,1.603567451474544381e+00,-2.621112169983113582e-01,-8.043996665398454038e-01,-2.188702620658352915e-01,-2.116036847575783753e-01,9.282791216329102646e-01,-3.199409394316536370e-01,-6.258195422033248079e-01,1.867399123695705931e+00,-3.333333333333338144e-01,-1.005037815259214456e-01,-4.685212856658194092e-01,-6.457585063961545080e-01,-1.141253785362796591e-01,-1.624591083221634258e-01,-2.116036847575785418e-01,-9.298135910606150634e-02,-3.385995887898575751e-01,-1.235749089530064904e+00,2.908514992132471999e+00,-2.743516305843686220e-01,-2.328451577118998694e-01,-4.502767381216470910e-01,-2.589848851414053299e-01,-4.775669329409223396e-01,1.411188503160724750e+00,-4.548588261473441863e-01,-5.707517636920408366e-01,3.280166713886051300e-01,-2.116036847575784030e-01,-2.395867539928338008e-01,-6.435381994422787466e-01,-5.575494805135855492e-01,1.424887023698024224e+00,-4.034732923929667536e-01,-3.914237097993412684e-01,-2.294157338705610505e-01,4.730499167912649572e-01,-4.730499167912649017e-01,6.236095644623229628e-01,-3.280166713886049079e-01,-1.529438225803757823e-01,-5.310850045437925937e-01,7.876359377087659430e-01,-4.034732923929670867e-01,-1.246893951203330575e+00,1.246893951203330575e+00,2.041241452319320360e-01,-2.041241452319318417e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.327156300872752270e+00,-3.154670070315068187e-01,9.353414198511682542e-01,1.047254313359093914e+00,4.247804710278138551e-01,-7.046321122393741643e-01,-4.317877695883748923e-01,1.674618710658320797e+00,-6.236095644623228518e-01,-2.621112169983113582e-01,-8.043996665398454038e-01,-2.188702620658352915e-01,-2.116036847575783753e-01,9.282791216329102646e-01,-3.199409394316536370e-01,-6.258195422033248079e-01,-5.355041604715627956e-01,-3.333333333333338144e-01,-1.005037815259214456e-01,-4.685212856658194092e-01,1.548566515338351213e+00,-1.141253785362796591e-01,-1.624591083221634258e-01,-2.116036847575785418e-01,-9.298135910606150634e-02,-3.385995887898575751e-01,8.092257631201605905e-01,-3.438180661626245582e-01,-2.743516305843686220e-01,-2.328451577118998694e-01,-4.502767381216470910e-01,-2.589848851414053299e-01,-4.775669329409223396e-01,1.411188503160724750e+00,-4.548588261473441863e-01,-5.707517636920408366e-01,3.280166713886051300e-01,-2.116036847575784030e-01,-2.395867539928338008e-01,-6.435381994422787466e-01,-5.575494805135855492e-01,1.424887023698024224e+00,-4.034732923929667536e-01,-3.914237097993412684e-01,-2.294157338705610505e-01,4.730499167912649572e-01,2.113941815660965062e+00,-1.603567451474544603e+00,-3.280166713886049079e-01,-1.529438225803757823e-01,-5.310850045437925937e-01,7.876359377087659430e-01,-4.034732923929670867e-01,8.019928230744427511e-01,-8.019928230744426401e-01,2.041241452319320360e-01,-2.041241452319318417e-01,1.000000000000000000e+00,1.000000000000000000e+00
-9.940776512367257567e-01,2.064413908834701258e-02,-1.715423737621777800e+00,-7.473063215279701632e-01,4.247804710278138551e-01,-7.046321122393741643e-01,-4.317877695883748923e-01,-5.971508580642074238e-01,1.603567451474544381e+00,-2.621112169983113582e-01,-8.043996665398454038e-01,-2.188702620658352915e-01,-2.116036847575783753e-01,9.282791216329102646e-01,-3.199409394316536370e-01,-6.258195422033248079e-01,1.867399123695705931e+00,-3.333333333333338144e-01,-1.005037815259214456e-01,-4.685212856658194092e-01,-6.457585063961545080e-01,-1.141253785362796591e-01,-1.624591083221634258e-01,-2.116036847575785418e-01,-9.298135910606150634e-02,-3.385995887898575751e-01,-1.235749089530064904e+00,-3.438180661626245582e-01,-2.743516305843686220e-01,-2.328451577118998694e-01,2.220856454125411883e+00,-2.589848851414053299e-01,-4.775669329409223396e-01,1.411188503160724750e+00,-4.548588261473441863e-01,-5.707517636920408366e-01,3.280166713886051300e-01,-2.116036847575784030e-01,-2.395867539928338008e-01,1.553909310848428982e+00,-5.575494805135855492e-01,-7.018100265975343310e-01,-4.034732923929667536e-01,-3.914237097993412684e-01,-2.294157338705610505e-01,4.730499167912649572e-01,-4.730499167912649017e-01,6.236095644623229628e-01,-3.280166713886049079e-01,-1.529438225803757823e-01,1.882937743382537610e+00,-1.269622108545473305e+00,-4.034732923929670867e-01,8.019928230744427511e-01,-8.019928230744426401e-01,2.041241452319320360e-01,-2.041241452319318417e-01,0.000000000000000000e+00,1.000000000000000000e+00
-7.361627676690060129e-01,1.778358643432935482e+00,9.353414198511682542e-01,1.047254313359093914e+00,4.247804710278138551e-01,-7.046321122393741643e-01,-4.317877695883748923e-01,1.674618710658320797e+00,-6.236095644623228518e-01,-2.621112169983113582e-01,-8.043996665398454038e-01,-2.188702620658352915e-01,-2.116036847575783753e-01,9.282791216329102646e-01,-3.199409394316536370e-01,-6.258195422033248079e-01,-5.355041604715627956e-01,-3.333333333333338144e-01,-1.005037815259214456e-01,2.134374745810955432e+00,-6.457585063961545080e-01,-1.141253785362796591e-01,-1.624591083221634258e-01,-2.116036847575785418e-01,-9.298135910606150634e-02,-3.385995887898575751e-01,8.092257631201605905e-01,-3.438180661626245582e-01,-2.743516305843686220e-01,-2.328451577118998694e-01,-4.502767381216470910e-01,-2.589848851414053299e-01,-4.775669329409223396e-01,-7.086225530892910074e-01,-4.548588261473441863e-01,1.752075181566264739e+00,3.280166713886051300e-01,-2.116036847575784030e-01,-2.395867539928338008e-01,-6.435381994422787466e-01,-5.575494805135855492e-01,-7.018100265975343310e-01,2.478478796128224193e+00,-3.914237097993412684e-01,-2.294157338705610505e-01,4.730499167912649572e-01,-4.730499167912649017e-01,-1.603567451474544603e+00,3.048625534082328059e+00,-1.529438225803757823e-01,-5.310850045437925937e-01,-1.269622108545473305e+00,2.478478796128225969e+00,-1.246893951203330575e+00,1.246893951203330575e+00,2.041241452319320360e-01,-2.041241452319318417e-01,1.000000000000000000e+00,1.000000000000000000e+00
-7.361627676690060129e-01,-8.070248534285159314e-01,9.353414198511682542e-01,1.047254313359093914e+00,-2.354157189901810554e+00,1.082478317353241293e+00,-4.317877695883748923e-01,-5.971508580642074238e-01,-6.236095644623228518e-01,-2.621112169983113582e-01,1.243163121016124917e+00,-2.188702620658352915e-01,-2.116036847575783753e-01,-1.077262190536957709e+00,-3.199409394316536370e-01,1.597904719432854836e+00,-5.355041604715627956e-01,-3.333333333333338144e-01,-1.005037815259214456e-01,-4.685212856658194092e-01,-6.457585063961545080e-01,-1.141253785362796591e-01,6.155395104206414558e+00,-2.116036847575785418e-01,-9.298135910606150634e-02,-3.385995887898575751e-01,-1.235749089530064904e+00,-3.438180661626245582e-01,-2.743516305843686220e-01,-2.328451577118998694e-01,2.220856454125411883e+00,-2.589848851414053299e-01,-4.775669329409223396e-01,-7.086225530892910074e-01,2.198484326378830289e+00,-5.707517636920408366e-01,3.280166713886051300e-01,-2.116036847575784030e-01,-2.395867539928338008e-01,1.553909310848428982e+00,-5.575494805135855492e-01,-7.018100265975343310e-01,-4.034732923929667536e-01,-3.914237097993412684e-01,-2.294157338705610505e-01,4.730499167912649572e-01,-4.730499167912649017e-01,6.236095644623229628e-01,-3.280166713886049079e-01,-1.529438225803757823e-01,-5.310850045437925937e-01,7.876359377087659430e-01,-4.034732923929670867e-01,8.019928230744427511e-01,-8.019928230744426401e-01,2.041241452319320360e-01,-2.041241452319318417e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.361627676690060129e-01,-8.898293911064194539e-01,9.353414198511682542e-01,-7.473063215279701632e-01,4.247804710278138551e-01,-7.046321122393741643e-01,-4.317877695883748923e-01,-5.971508580642074238e-01,-6.236095644623228518e-01,-2.621112169983113582e-01,1.243163121016124917e+00,-2.188702620658352915e-01,-2.116036847575783753e-01,9.282791216329102646e-01,-3.199409394316536370e-01,-6.258195422033248079e-01,-5.355041604715627956e-01,-3.333333333333338144e-01,-1.005037815259214456e-01,-4.685212856658194092e-01,1.548566515338351213e+00,-1.141253785362796591e-01,-1.624591083221634258e-01,-2.116036847575785418e-01,-9.298135910606150634e-02,-3.385995887898575751e-01,8.092257631201605905e-01,-3.438180661626245582e-01,-2.743516305843686220e-01,-2.328451577118998694e-01,-4.502767381216470910e-01,-2.589848851414053299e-01,-4.775669329409223396e-01,1.411188503160724750e+00,-4.548588261473441863e-01,-5.707517636920408366e-01,3.280166713886051300e-01,-2.116036847575784030e-01,-2.395867539928338008e-01,1.553909310848428982e+00,-5.575494805135855492e-01,-7.018100265975343310e-01,-4.034732923929667536e-01,-3.914237097993412684e-01,-2.294157338705610505e-01,4.730499167912649572e-01,-4.730499167912649017e-01,6.236095644623229628e-01,-3.280166713886049079e-01,-1.529438225803757823e-01,-5.310850045437925937e-01,7.876359377087659430e-01,-4.034732923929670867e-01,8.019928230744427511e-01,-8.019928230744426401e-01,2.041241452319320360e-01,-2.041241452319318417e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.954967666018731287e-01,8.908445532306785708e-01,5.175303402685288434e-02,1.047254313359093914e+00,4.247804710278138551e-01,1.082478317353241293e+00,-4.317877695883748923e-01,-5.971508580642074238e-01,-6.236095644623228518e-01,-2.621112169983113582e-01,1.243163121016124917e+00,-2.188702620658352915e-01,-2.116036847575783753e-01,-1.077262190536957709e+00,-3.199409394316536370e-01,1.597904719432854836e+00,-5.355041604715627956e-01,-3.333333333333338144e-01,-1.005037815259214456e-01,-4.685212856658194092e-01,-6.457585063961545080e-01,-1.141253785362796591e-01,6.155395104206414558e+00,-2.116036847575785418e-01,-9.298135910606150634e-02,-3.385995887898575751e-01,8.092257631201605905e-01,-3.438180661626245582e-01,-2.743516305843686220e-01,-2.328451577118998694e-01,-4.502767381216470910e-01,-2.589848851414053299e-01,-4.775669329409223396e-01,-7.086225530892910074e-01,-4.548588261473441863e-01,1.752075181566264739e+00,3.280166713886051300e-01,-2.116036847575784030e-01,-2.395867539928338008e-01,-6.435381994422787466e-01,-5.575494805135855492e-01,-7.018100265975343310e-01,2.478478796128224193e+00,-3.914237097993412684e-01,-2.294157338705610505e-01,4.730499167912649572e-01,-4.730499167912649017e-01,-1.603567451474544603e+00,3.048625534082328059e+00,-1.529438225803757823e-01,-5.310850045437925937e-01,7.876359377087659430e-01,-4.034732923929670867e-01,8.019928230744427511e-01,-8.019928230744426401e-01,2.041241452319320360e-01,-2.041241452319318417e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.358815835143631467e+00,7.361506214778679169e-01,-8.318353517974624856e-01,1.499739959155618751e-01,4.247804710278138551e-01,-7.046321122393741643e-01,-4.317877695883748923e-01,-5.971508580642074238e-01,1.603567451474544381e+00,-2.621112169983113582e-01,-8.043996665398454038e-01,-2.188702620658352915e-01,-2.116036847575783753e-01,-1.077262190536957709e+00,-3.199409394316536370e-01,1.597904719432854836e+00,-5.355041604715627956e-01,-3.333333333333338144e-01,-1.005037815259214456e-01,2.134374745810955432e+00,-6.457585063961545080e-01,-1.141253785362796591e-01,-1.624591083221634258e-01,-2.116036847575785418e-01,-9.298135910606150634e-02,-3.385995887898575751e-01,8.092257631201605905e-01,-3.438180661626245582e-01,-2.743516305843686220e-01,-2.328451577118998694e-01,-4.502767381216470910e-01,-2.589848851414053299e-01,-4.775669329409223396e-01,1.411188503160724750e+00,-4.548588261473441863e-01,-5.707517636920408366e-01,3.280166713886051300e-01,-2.116036847575784030e-01,-2.395867539928338008e-01,-6.435381994422787466e-01,-5.575494805135855492e-01,1.424887023698024224e+00,-4.034732923929667536e-01,-3.914237097993412684e-01,-2.294157338705610505e-01,4.730499167912649572e-01,-4.730499167912649017e-01,6.236095644623229628e-01,-3.280166713886049079e-01,-1.529438225803757823e-01,-5.310850045437925937e-01,-1.269622108545473305e+00,2.478478796128225969e+00,-1.246893951203330575e+00,1.246893951203330575e+00,2.041241452319320360e-01,-2.041241452319318417e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.251992534804445389e+00,-1.856144365820672215e-01,-8.318353517974624856e-01,1.499739959155618751e-01,4.247804710278138551e-01,-7.046321122393741643e-01,2.315952582337645449e+00,1.674618710658320797e+00,-6.236095644623228518e-01,-2.621112169983113582e-01,-8.043996665398454038e-01,-2.188702620658352915e-01,-2.116036847575783753e-01,9.282791216329102646e-01,-3.199409394316536370e-01,-6.258195422033248079e-01,-5.355041604715627956e-01,-3.333333333333338144e-01,-1.005037815259214456e-01,-4.685212856658194092e-01,1.548566515338351213e+00,-1.141253785362796591e-01,-1.624591083221634258e-01,-2.116036847575785418e-01,-9.298135910606150634e-02,-3.385995887898575751e-01,-1.235749089530064904e+00,-3.438180661626245582e-01,3.644957377763753836e+00,-2.328451577118998694e-01,-4.502767381216470910e-01,-2.589848851414053299e-01,-4.775669329409223396e-01,1.411188503160724750e+00,-4.548588261473441863e-01,-5.707517636920408366e-01,3.280166713886051300e-01,-2.116036847575784030e-01,-2.395867539928338008e-01,1.553909310848428982e+00,-5.575494805135855492e-01,-7.018100265975343310e-01,-4.034732923929667536e-01,-3.914237097993412684e-01,-2.294157338705610505e-01,4.730499167912649572e-01,2.113941815660965062e+00,-1.603567451474544603e+00,-3.280166713886049079e-01,-1.529438225803757823e-01,-5.310850045437925937e-01,7.876359377087659430e-01,-4.034732923929670867e-01,8.019928230744427511e-01,-8.019928230744426401e-01,2.041241452319320360e-01,-2.041241452319318417e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.954967666018731287e-01,-1.323044450715897720e-02,9.353414198511682542e-01,-7.473063215279701632e-01,4.247804710278138551e-01,1.082478317353241293e+00,-4.317877695883748923e-01,-5.971508580642074238e-01,-6.236095644623228518e-01,-2.621112169983113582e-01,1.243163121016124917e+00,-2.188702620658352915e-01,-2.116036847575783753e-01,9.282791216329102646e-01,-3.199409394316536370e-01,-6.258195422033248079e-01,-5.355041604715627956e-01,-3.333333333333338144e-01,-1.005037815259214456e-01,-4.685212856658194092e-01,1.548566515338351213e+00,-1.141253785362796591e-01,-1.624591083221634258e-01,-2.116036847575785418e-01,-9.298135910606150634e-02,-3.385995887898575751e-01,-1.235749089530064904e+00,-3.438180661626245582e-01,-2.743516305843686220e-01,-2.328451577118998694e-01,2.220856454125411883e+00,-2.589848851414053299e-01,2.093947321356351754e+00,-7.086225530892910074e-01,-4.548588261473441863e-01,-5.707517636920408366e-01,3.280166713886051300e-01,-2.116036847575784030e-01,-2.395867539928338008e-01,-6.435381994422787466e-01,-5.575494805135855492e-01,1.424887023698024224e+00,-4.034732923929667536e-01,-3.914237097993412684e-01,-2.294157338705610505e-01,4.730499167912649572e-01,-4.730499167912649017e-01,6.236095644623229628e-01,-3.280166713886049079e-01,-1.529438225803757823e-01,-5.310850045437925937e-01,7.876359377087659430e-01,-4.034732923929670867e-01,8.019928230744427511e-01,-8.019928230744426401e-01,2.041241452319320360e-01,-2.041241452319318417e-01,0.000000000000000000e+00,1.000000000000000000e+00
-7.361627676690060129e-01,-7.197037046045449138e-01,9.353414198511682542e-01,-7.473063215279701632e-01,-2.354157189901810554e+00,-7.046321122393741643e-01,-4.317877695883748923e-01,1.674618710658320797e+00,-6.236095644623228518e-01,-2.621112169983113582e-01,-8.043996665398454038e-01,-2.188702620658352915e-01,-2.116036847575783753e-01,9.282791216329102646e-01,-3.199409394316536370e-01,-6.258195422033248079e-01,1.867399123695705931e+00,-3.333333333333338144e-01,-1.005037815259214456e-01,-4.685212856658194092e-01,-6.457585063961545080e-01,-1.141253785362796591e-01,-1.624591083221634258e-01,-2.116036847575785418e-01,-9.298135910606150634e-02,-3.385995887898575751e-01,8.092257631201605905e-01,-3.438180661626245582e-01,-2.743516305843686220e-01,-2.328451577118998694e-01,-4.502767381216470910e-01,-2.589848851414053299e-01,-4.775669329409223396e-01,1.411188503160724750e+00,-4.548588261473441863e-01,-5.707517636920408366e-01,3.280166713886051300e-01,-2.116036847575784030e-01,-2.395867539928338008e-01,1.553909310848428982e+00,-5.575494805135855492e-01,-7.018100265975343310e-01,-4.034732923929667536e-01,-3.914237097993412684e-01,-2.294157338705610505e-01,4.730499167912649572e-01,-4.730499167912649017e-01,6.236095644623229628e-01,-3.280166713886049079e-01,-1.529438225803757823e-01,1.882937743382537610e+00,-1.269622108545473305e+00,-4.034732923929670867e-01,8.019928230744427511e-01,-8.019928230744426401e-01,2.041241452319320360e-01,-2.041241452319318417e-01,1.000000000000000000e+00,0.000000000000000000e+00
2.954967666018731287e-01,1.393317543230684130e+00,-8.318353517974624856e-01,1.047254313359093914e+00,4.247804710278138551e-01,1.082478317353241293e+00,2.315952582337645449e+00,-5.971508580642074238e-01,-6.236095644623228518e-01,-2.621112169983113582e-01,1.243163121016124917e+00,-2.188702620658352915e-01,-2.116036847575783753e-01,-1.077262190536957709e+00,-3.199409394316536370e-01,1.597904719432854836e+00,-5.355041604715627956e-01,3.000000000000003997e+00,-1.005037815259214456e-01,-4.685212856658194092e-01,-6.457585063961545080e-01,-1.141253785362796591e-01,-1.624591083221634258e-01,-2.116036847575785418e-01,-9.298135910606150634e-02,-3.385995887898575751e-01,-1.235749089530064904e+00,-3.438180661626245582e-01,-2.743516305843686220e-01,-2.328451577118998694e-01,2.220856454125411883e+00,-2.589848851414053299e-01,-4.775669329409223396e-01,1.411188503160724750e+00,-4.548588261473441863e-01,-5.707517636920408366e-01,3.280166713886051300e-01,-2.116036847575784030e-01,-2.395867539928338008e-01,-6.435381994422787466e-01,1.793562786712377566e+00,-7.018100265975343310e-01,-4.034732923929667536e-01,-3.914237097993412684e-01,-2.294157338705610505e-01,4.730499167912649572e-01,-4.730499167912649017e-01,6.236095644623229628e-01,-3.280166713886049079e-01,-1.529438225803757823e-01,-5.310850045437925937e-01,-1.269622108545473305e+00,2.478478796128225969e+00,-1.246893951203330575e+00,1.246893951203330575e+00,2.041241452319320360e-01,-2.041241452319318417e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.954967666018731287e-01,3.804674937250550615e-01,-8.318353517974624856e-01,1.499739959155618751e-01,4.247804710278138551e-01,1.082478317353241293e+00,-4.317877695883748923e-01,-5.971508580642074238e-01,-6.236095644623228518e-01,-2.621112169983113582e-01,1.243163121016124917e+00,-2.188702620658352915e-01,-2.116036847575783753e-01,-1.077262190536957709e+00,3.125576869832308535e+00,-6.258195422033248079e-01,-5.355041604715627956e-01,-3.333333333333338144e-01,-1.005037815259214456e-01,2.134374745810955432e+00,-6.457585063961545080e-01,-1.141253785362796591e-01,-1.624591083221634258e-01,-2.116036847575785418e-01,-9.298135910606150634e-02,-3.385995887898575751e-01,-1.235749089530064904e+00,2.908514992132471999e+00,-2.743516305843686220e-01,-2.328451577118998694e-01,-4.502767381216470910e-01,-2.589848851414053299e-01,-4.775669329409223396e-01,1.411188503160724750e+00,-4.548588261473441863e-01,-5.707517636920408366e-01,3.280166713886051300e-01,-2.116036847575784030e-01,-2.395867539928338008e-01,-6.435381994422787466e-01,1.793562786712377566e+00,-7.018100265975343310e-01,-4.034732923929667536e-01,-3.914237097993412684e-01,-2.294157338705610505e-01,4.730499167912649572e-01,-4.730499167912649017e-01,6.236095644623229628e-01,-3.280166713886049079e-01,-1.529438225803757823e-01,-5.310850045437925937e-01,7.876359377087659430e-01,-4.034732923929670867e-01,8.019928230744427511e-01,-8.019928230744426401e-01,2.041241452319320360e-01,-2.041241452319318417e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.327156300872752270e+00,4.786421666713867040e+00,-8.318353517974624856e-01,1.499739959155618751e-01,4.247804710278138551e-01,-7.046321122393741643e-01,-4.317877695883748923e-01,1.674618710658320797e+00,-6.236095644623228518e-01,-2.621112169983113582e-01,-8.043996665398454038e-01,-2.188702620658352915e-01,-2.116036847575783753e-01,9.282791216329102646e-01,-3.199409394316536370e-01,-6.258195422033248079e-01,-5.355041604715627956e-01,-3.333333333333338144e-01,9.949874371066222523e+00,-4.685212856658194092e-01,-6.457585063961545080e-01,-1.141253785362796591e-01,-1.624591083221634258e-01,-2.116036847575785418e-01,-9.298135910606150634e-02,-3.385995887898575751e-01,8.092257631201605905e-01,-3.438180661626245582e-01,-2.743516305843686220e-01,-2.328451577118998694e-01,-4.502767381216470910e-01,3.861229196653679363e+00,-4.775669329409223396e-01,-7.086225530892910074e-01,-4.548588261473441863e-01,-5.707517636920408366e-01,-3.048625534082328059e+00,4.725815626252584778e+00,-2.395867539928338008e-01,-6.435381994422787466e-01,-5.575494805135855492e-01,1.424887023698024224e+00,-4.034732923929667536e-01,-3.914237097993412684e-01,-2.294157338705610505e-01,4.730499167912649572e-01,-4.730499167912649017e-01,6.236095644623229628e-01,-3.280166713886049079e-01,-1.529438225803757823e-01,-5.310850045437925937e-01,-1.269622108545473305e+00,2.478478796128225969e+00,8.019928230744427511e-01,-8.019928230744426401e-01,2.041241452319320360e-01,-2.041241452319318417e-01,0.000000000000000000e+00,1.000000000000000000e+00
